MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
30,8,60,8520,2,3,1,1,1,1,1,18,3,3,1,1,6,8,1928,2003,2,2,15,15,4,0,3,2,1,3,3,4,6,0,6,0,624,624,2,2,2,1,720,0,0,720,0,0,1,0,2,1,3,5,1,0,6,6,2005,3,2,484,3,3,1,106,0,0,0,0,0,5,5,6,0,5,2010,1,1,105900
50,6,60,8400,2,3,1,2,1,1,1,19,3,3,1,2,6,5,1940,2000,2,2,16,9,4,0,3,3,2,3,3,4,5,388,6,0,552,940,2,1,2,1,1192,403,0,1595,0,0,1,0,2,1,3,6,1,2,2,2,1940,3,1,240,3,3,1,0,0,108,0,0,0,5,5,6,0,6,2006,1,1,140000
20,6,105,11249,2,3,3,1,1,1,1,6,3,3,1,1,6,5,1995,1995,2,2,15,15,4,0,2,2,3,2,2,4,2,334,3,544,322,1200,2,1,2,1,1200,0,0,1200,1,0,2,0,3,1,2,6,1,0,6,2,1995,2,2,521,3,3,1,0,26,0,0,0,0,5,5,6,0,8,2007,1,1,177500
20,6,0,9248,2,3,2,1,1,1,1,9,3,3,1,1,6,6,1992,1992,2,2,7,7,2,106,3,3,3,2,3,4,1,560,6,0,598,1158,2,2,2,1,1167,0,0,1167,1,0,2,0,3,1,2,6,1,0,6,2,1992,2,2,400,3,3,1,120,26,0,0,0,0,5,5,6,0,7,2009,1,1,173000
120,8,44,4224,2,3,1,1,1,1,1,11,3,3,4,1,5,5,1976,1976,2,2,6,6,4,0,3,3,3,2,3,4,2,874,6,0,268,1142,2,3,2,1,1142,0,0,1142,1,0,1,1,3,1,3,6,1,1,5,2,1976,1,2,528,3,3,1,536,90,0,0,0,0,5,2,6,0,8,2007,1,1,134000
80,6,92,6930,2,3,2,1,1,1,1,5,3,3,1,8,5,4,1958,1958,4,2,16,8,2,120,3,3,2,3,3,2,3,300,4,294,468,1062,2,1,2,3,1352,0,0,1352,0,1,1,0,3,1,2,6,3,0,6,4,1958,3,1,288,3,3,1,168,0,294,0,0,0,5,5,6,0,7,2006,1,2,130000
60,6,78,12011,2,3,2,1,1,3,1,14,3,3,1,4,8,5,1998,1998,2,2,15,15,2,530,2,3,3,2,3,2,1,956,6,0,130,1086,2,1,2,1,1086,838,0,1924,1,0,2,1,3,1,2,7,1,1,3,2,1998,2,2,592,3,3,1,208,75,0,0,374,0,5,5,6,0,6,2006,1,1,280000
85,6,0,7540,2,3,2,1,1,3,1,12,3,3,1,7,6,6,1978,1978,2,2,15,15,4,0,3,3,2,2,3,2,1,773,6,0,115,888,2,1,2,1,912,0,0,912,1,0,1,0,2,1,3,5,1,1,3,2,1978,2,2,470,3,3,1,0,0,0,0,192,0,5,2,6,0,6,2007,1,1,156000
50,6,0,9144,2,2,1,1,1,1,1,4,3,3,1,2,5,5,1940,1982,2,2,9,9,4,0,3,3,2,3,3,4,4,399,6,0,484,883,2,2,2,1,988,517,0,1505,1,0,1,0,3,1,3,8,1,0,6,6,1940,3,1,240,3,3,3,0,0,0,0,0,0,5,5,6,0,7,2008,1,1,145000
85,6,64,7301,2,3,1,1,1,2,1,8,3,3,1,7,7,5,2003,2003,2,2,7,7,2,500,2,3,4,6,6,5,7,0,7,0,0,0,2,1,2,1,495,1427,0,1922,0,0,3,0,4,1,2,7,1,1,1,4,2003,2,2,672,3,3,1,0,0,177,0,0,0,5,5,6,0,7,2009,9,1,198500
160,8,21,1680,2,3,1,1,1,1,1,3,3,3,5,4,6,8,1972,2007,2,2,7,7,2,510,3,3,2,3,3,4,2,162,6,0,321,483,2,2,2,1,483,504,0,987,0,0,1,1,2,1,2,5,1,0,6,6,1972,3,1,264,3,3,1,250,0,0,0,0,0,5,5,6,0,5,2009,1,1,118000
60,6,0,18800,2,3,2,1,1,4,1,17,3,3,1,4,6,5,1976,1976,2,2,7,7,2,120,3,3,3,2,3,3,1,712,6,0,84,796,2,3,2,1,790,784,0,1574,1,0,2,1,3,1,3,6,1,1,3,2,1976,1,2,566,3,3,1,306,111,0,0,0,0,5,5,6,0,7,2006,1,1,190000
70,8,59,10690,2,3,1,1,1,1,1,10,3,3,1,4,5,7,1920,1997,4,2,15,15,4,0,3,2,2,3,4,4,4,456,6,0,216,672,2,2,2,2,672,672,0,1344,0,0,1,0,3,1,3,6,1,0,6,6,1964,3,1,468,3,4,1,0,128,218,0,0,0,5,5,6,0,7,2009,1,1,147000
20,6,0,9500,2,3,2,1,1,1,1,13,3,3,1,1,6,5,1963,1963,2,2,11,11,2,247,3,3,2,2,3,4,3,609,6,0,785,1394,2,2,2,1,1394,0,0,1394,1,0,1,1,3,1,3,6,1,2,2,2,1963,2,2,514,3,3,1,0,76,0,0,185,0,5,5,6,0,7,2009,1,1,159000
80,6,101,9150,2,3,2,1,1,2,1,13,3,3,1,8,6,5,1962,1962,2,6,11,11,2,305,3,3,2,2,3,1,1,371,6,0,728,1099,2,2,2,1,1431,0,0,1431,0,1,1,0,3,1,3,6,1,1,2,3,1962,2,1,296,3,3,1,64,110,0,0,0,0,5,5,6,0,12,2008,1,1,165000
20,6,78,7800,2,3,1,1,1,1,1,13,3,3,1,1,5,6,1954,1954,2,2,7,7,2,200,3,3,3,3,3,4,5,540,6,0,728,1268,2,2,2,1,1268,0,0,1268,0,0,1,0,2,1,3,7,1,1,2,2,1954,1,1,244,3,3,1,0,98,0,0,0,0,5,5,6,0,3,2010,1,1,132000
20,6,0,9830,2,3,2,1,1,2,1,13,3,3,1,1,5,7,1959,2006,2,2,16,16,4,0,3,2,2,3,3,4,2,72,4,258,733,1063,2,1,2,1,1287,0,0,1287,1,0,1,0,3,1,2,7,1,1,2,6,1997,1,2,576,3,3,1,364,17,0,0,182,0,5,5,6,0,3,2010,1,1,162000
60,6,0,8121,2,3,2,1,1,1,1,9,3,3,1,4,6,5,2000,2000,2,2,15,15,4,0,3,3,3,2,3,4,6,0,6,0,953,953,2,1,2,1,953,711,0,1664,0,0,2,1,3,1,3,7,1,1,3,2,2000,2,2,460,3,3,1,100,40,0,0,0,0,5,5,6,0,1,2006,1,1,172400
50,6,80,17120,2,3,1,1,1,1,1,5,2,3,1,2,4,4,1959,1959,2,2,17,11,4,0,3,3,2,6,6,5,7,0,7,0,0,0,2,3,2,1,1120,468,0,1588,0,0,2,0,4,1,3,7,3,1,2,6,1991,1,2,680,3,3,3,0,59,0,0,0,0,5,5,6,0,7,2008,1,1,134432
120,6,50,7175,2,3,1,1,1,1,1,21,3,3,4,1,6,5,1984,1984,2,2,11,11,4,0,3,3,2,2,3,4,2,623,5,121,0,744,2,3,2,1,752,0,0,752,1,0,1,0,2,1,3,4,1,0,6,2,1984,3,1,264,3,3,1,353,0,0,0,90,0,5,2,6,0,2,2010,1,1,125000
20,6,79,10634,2,3,1,1,1,1,1,13,3,3,1,1,5,6,1953,1953,2,2,9,9,4,0,3,3,3,3,3,4,3,428,5,180,0,608,2,3,2,1,1319,0,0,1319,1,0,1,0,3,1,3,5,3,0,6,2,1953,3,1,270,3,3,1,66,0,0,0,0,0,5,3,6,0,11,2009,1,1,123000
60,6,65,8200,2,3,1,1,1,1,1,6,3,3,1,4,7,5,2003,2004,2,2,15,15,4,0,2,3,3,2,3,4,6,0,6,0,847,847,2,1,2,1,847,1081,0,1928,0,0,2,1,4,1,2,8,1,1,2,4,2003,1,2,434,3,3,1,100,48,0,0,0,0,5,5,6,0,7,2007,1,1,219500
30,6,0,10020,2,3,2,4,1,1,3,8,3,3,1,1,1,1,1922,1950,2,2,16,16,4,0,4,4,1,4,5,1,3,350,6,0,333,683,2,2,1,2,904,0,0,904,1,0,0,1,1,1,4,4,5,0,6,7,0,4,0,0,6,6,1,0,0,0,0,0,0,5,5,6,0,3,2009,1,1,61000
85,6,57,8846,2,3,2,1,1,3,1,6,3,3,1,7,5,5,1996,1996,2,2,15,15,4,0,2,3,3,2,3,2,1,298,6,0,572,870,2,1,2,1,914,0,0,914,0,0,1,0,2,1,3,5,1,0,6,6,1998,3,2,576,3,3,1,0,0,0,0,0,0,5,5,6,0,7,2006,1,1,148000
60,3,102,11143,2,3,2,1,1,2,1,22,3,3,1,4,8,5,2004,2005,2,2,6,6,4,0,2,3,3,2,3,4,6,0,6,0,1580,1580,2,1,2,1,1580,886,0,2466,0,0,3,0,4,1,2,8,1,1,2,2,2004,2,2,610,3,3,1,159,214,0,0,0,0,5,5,6,0,12,2007,1,1,340000
20,6,88,11394,2,3,1,1,1,2,1,23,3,3,1,1,9,2,2010,2010,4,2,15,15,5,350,2,3,3,1,3,2,1,1445,6,0,411,1856,2,1,2,1,1856,0,0,1856,1,0,1,1,1,1,1,8,1,1,1,2,2010,1,3,834,3,3,1,113,0,0,0,0,0,5,5,6,0,6,2010,4,6,394432
60,6,60,8123,2,3,2,1,1,1,1,9,5,3,1,4,6,5,2000,2000,2,2,15,15,2,16,3,3,3,2,3,4,6,0,6,0,982,982,2,1,2,1,1007,793,0,1800,0,0,2,1,3,1,3,7,1,1,3,2,2000,1,2,463,3,3,1,100,63,0,0,0,0,5,5,6,0,6,2009,1,1,179000
50,6,50,5000,2,2,1,1,1,1,1,19,3,3,1,2,5,6,1924,1950,2,2,4,16,4,0,3,3,1,3,3,4,5,218,6,0,808,1026,2,3,2,1,1026,665,0,1691,0,0,2,0,3,1,2,6,1,1,2,6,1924,3,1,308,3,3,1,0,0,242,0,0,0,5,5,6,0,5,2010,1,1,127000
20,3,60,7200,2,2,1,1,1,1,1,22,3,3,1,1,7,5,2006,2006,2,2,15,15,4,0,2,3,3,2,2,4,6,0,6,0,1293,1293,2,1,2,1,1301,0,0,1301,1,0,2,0,2,1,2,5,1,1,2,2,2006,2,2,572,3,3,1,216,121,0,0,0,0,5,5,6,0,8,2006,4,6,187750
60,6,79,9245,2,3,2,1,1,1,1,6,3,3,1,4,7,5,2006,2006,2,2,15,15,4,0,2,3,3,2,3,2,6,0,6,0,939,939,2,1,2,1,939,858,0,1797,0,0,2,1,3,1,2,8,1,0,6,2,2006,2,2,639,3,3,1,144,53,0,0,0,0,5,5,6,0,4,2007,1,1,213500
45,5,60,9000,2,3,1,1,1,2,1,21,3,3,1,3,6,3,1928,1950,2,2,16,16,4,0,3,3,1,4,4,4,6,0,6,0,784,784,2,3,1,2,784,0,0,784,0,0,1,0,2,1,3,5,1,0,6,6,1950,3,2,360,4,4,3,0,0,91,0,0,0,5,5,6,0,10,2009,1,1,76000
60,6,0,53107,2,3,3,4,1,2,2,5,2,3,1,4,6,5,1992,1992,2,2,7,7,4,0,2,3,3,2,3,2,1,985,6,0,595,1580,2,1,2,1,1079,874,0,1953,1,0,2,1,3,1,2,9,1,2,4,2,1992,1,2,501,3,3,1,216,231,0,0,0,0,5,5,6,0,6,2007,1,1,240000
120,6,43,3182,2,3,1,1,1,1,1,1,3,3,4,1,8,5,2004,2005,2,2,15,15,2,16,2,3,3,2,3,4,1,24,6,0,1232,1256,2,1,2,1,1269,0,0,1269,0,0,2,0,2,1,2,6,1,1,3,2,2004,1,2,430,3,3,1,146,20,0,0,144,0,5,5,6,0,4,2010,1,1,192000
50,6,58,8410,2,3,1,1,1,4,1,8,2,3,1,2,5,3,1910,1996,3,2,16,15,4,0,3,4,3,3,3,4,6,0,6,0,658,658,2,3,2,1,658,526,0,1184,0,0,1,0,5,1,3,8,1,0,6,7,0,4,0,0,6,6,3,0,151,0,0,0,0,5,5,6,0,5,2006,1,3,81000
80,6,72,7200,2,3,1,1,1,1,1,8,3,3,1,8,6,6,1976,1976,4,2,9,9,2,255,3,3,2,3,3,2,2,631,6,0,410,1041,2,1,2,1,1125,0,0,1125,1,0,1,0,3,1,3,6,1,1,4,6,1977,3,1,352,3,3,1,296,0,0,0,0,0,5,3,6,0,10,2009,1,2,125000
20,6,93,9382,2,3,2,1,1,3,1,6,3,3,1,1,7,5,1999,2000,2,2,15,15,2,125,2,3,3,2,3,4,6,0,6,0,1468,1468,2,1,2,1,1479,0,0,1479,0,0,2,0,3,1,2,6,1,0,6,2,1999,2,2,577,3,3,1,120,25,0,0,0,0,5,5,6,0,7,2008,1,1,191000
60,6,96,12474,2,3,1,1,1,1,1,16,3,3,1,4,10,5,2007,2008,2,2,15,15,5,272,1,3,3,1,3,2,1,1280,6,0,402,1682,2,1,2,1,1742,590,0,2332,1,0,2,1,3,1,1,9,1,1,1,4,2008,1,3,846,3,3,1,196,134,0,0,0,0,5,5,6,0,8,2008,4,6,426000
50,6,50,8405,2,1,1,1,1,1,1,8,3,3,1,2,5,8,1900,1950,2,2,9,9,4,0,3,3,1,3,2,4,4,241,3,391,229,861,2,1,2,1,961,406,0,1367,1,0,1,0,4,1,3,7,1,0,6,6,1978,3,1,384,3,3,1,0,130,112,0,0,0,5,2,6,0,4,2008,1,1,119000
60,6,71,12209,2,3,2,1,1,3,1,12,3,3,1,4,6,5,2001,2002,2,2,15,15,4,0,3,3,3,1,3,4,2,690,6,0,114,804,2,1,2,1,804,1157,0,1961,1,0,2,1,3,1,2,7,1,1,3,4,2001,1,2,560,3,3,1,125,192,0,0,0,0,5,5,6,0,6,2009,1,1,215000
20,6,0,8339,2,3,2,1,1,1,1,13,3,3,1,1,5,7,1959,1959,2,2,9,9,4,0,3,3,4,6,6,5,7,0,7,0,0,0,2,3,2,1,882,0,0,882,0,0,1,0,3,1,3,5,1,0,6,2,1959,2,1,294,3,3,1,0,0,0,0,0,0,5,2,4,1200,7,2007,1,1,106500
30,6,0,7446,2,3,1,1,1,2,1,4,2,3,1,1,4,5,1941,1950,2,2,17,17,4,0,3,3,2,3,3,4,4,266,6,0,522,788,2,3,2,2,788,0,0,788,0,0,1,0,2,1,3,4,1,2,3,7,0,4,0,0,6,6,1,0,0,0,0,0,0,5,3,6,0,4,2006,1,2,100000
50,6,60,10134,2,3,1,1,1,1,1,18,3,3,1,2,5,6,1940,1950,2,2,9,9,4,0,3,3,2,3,3,4,6,0,6,0,735,735,2,2,2,2,735,299,0,1034,0,0,1,0,2,1,3,5,1,0,6,6,1940,3,1,240,3,3,1,0,39,0,0,0,0,5,5,6,0,7,2007,1,1,109000
20,6,68,9571,2,3,1,1,1,1,1,8,3,3,1,1,5,6,1956,1956,2,2,16,16,4,0,3,3,2,3,3,2,3,739,6,0,405,1144,2,3,2,1,1144,0,0,1144,1,0,1,0,3,1,3,6,1,0,6,2,1956,3,1,596,3,3,1,44,0,0,0,0,0,5,5,6,0,6,2010,1,1,129000
20,6,60,7200,2,3,1,4,1,1,1,6,3,3,1,1,5,5,1972,1972,4,2,9,9,4,0,3,3,2,3,3,2,4,777,6,0,117,894,2,3,2,1,894,0,0,894,0,0,1,0,2,1,3,6,1,0,6,6,1985,2,2,600,3,3,1,215,0,0,0,0,0,5,5,6,0,9,2009,1,1,123000
60,6,69,7590,2,3,1,1,1,1,1,13,6,3,1,4,5,5,1962,1962,2,2,15,15,2,288,3,3,2,3,3,4,2,540,6,0,324,864,2,3,2,1,876,936,0,1812,0,0,2,0,4,1,3,8,1,1,3,2,1962,2,1,264,3,3,1,0,168,0,0,0,0,5,5,6,0,7,2007,1,1,169500
30,8,60,8967,2,3,1,1,1,2,1,10,3,3,1,1,5,2,1920,1950,2,2,9,9,4,0,3,4,1,4,5,4,6,0,6,0,961,961,2,2,2,5,1077,0,0,1077,0,0,1,0,2,1,3,6,6,0,6,6,1920,3,1,338,5,5,3,0,0,0,0,0,0,5,5,6,0,11,2007,1,2,67000
60,3,65,8125,2,3,1,1,1,1,1,22,3,3,1,4,7,5,2006,2007,2,2,6,6,5,100,2,3,3,2,3,4,1,812,6,0,280,1092,2,1,2,1,1112,438,0,1550,1,0,2,0,2,1,2,7,1,0,6,2,2007,1,2,438,3,3,1,0,168,0,0,0,0,5,5,6,0,10,2009,1,1,241000
120,6,38,14963,2,3,3,1,1,1,1,25,3,3,4,1,8,5,1996,1996,2,2,4,4,4,0,2,3,3,2,3,4,1,786,6,0,474,1260,2,1,2,1,1288,0,0,1288,1,0,1,1,1,1,1,4,1,2,2,2,1996,1,2,500,3,3,1,120,30,0,0,224,0,5,5,6,0,12,2008,1,1,245500
20,6,65,8767,2,3,2,1,1,1,1,6,3,3,1,1,7,5,2005,2005,2,2,15,15,4,0,2,3,3,2,3,2,1,24,6,0,1286,1310,2,1,2,1,1310,0,0,1310,0,0,2,0,3,1,2,6,1,1,2,2,2005,1,2,400,3,3,1,0,0,0,0,0,0,5,5,6,0,7,2006,4,6,164990
30,6,60,10200,2,3,1,1,1,1,1,20,3,3,1,1,5,8,1940,1997,2,2,16,16,4,0,3,3,3,3,3,4,6,0,6,0,672,672,2,1,2,1,672,0,0,672,0,0,1,0,2,1,3,4,1,0,6,6,1940,3,1,240,3,3,3,168,0,0,0,0,0,5,1,6,0,8,2008,1,1,108000
60,6,93,12090,2,3,1,1,1,2,1,14,3,3,1,4,8,5,1998,1998,4,2,15,15,2,650,2,3,3,2,3,4,6,0,6,0,1141,1141,2,2,2,1,1165,1098,0,2263,0,0,2,1,4,1,2,10,1,1,3,4,1998,1,2,420,3,3,1,144,123,0,0,0,0,5,5,6,0,7,2006,1,2,258000
60,6,0,10364,2,3,2,1,1,1,1,9,3,3,1,4,6,5,1995,1996,2,2,9,9,4,0,3,3,3,2,3,4,6,0,6,0,806,806,2,2,2,1,806,766,0,1572,0,0,2,1,3,1,3,7,1,1,3,4,1995,1,2,373,3,3,1,0,40,0,0,0,0,5,5,6,0,5,2007,1,1,168000
20,6,0,9991,2,3,2,1,1,2,1,20,2,3,1,1,4,4,1976,1993,2,2,11,11,4,0,3,3,2,3,3,4,3,1116,6,0,165,1281,2,1,2,1,1620,0,0,1620,1,0,2,0,3,1,3,8,2,1,3,2,1993,3,2,490,3,3,1,120,78,0,0,0,0,5,3,6,0,6,2009,1,1,150000
50,6,51,10480,2,3,1,1,1,1,1,19,3,3,1,2,6,5,1936,1950,2,2,9,9,4,0,3,3,1,3,3,4,6,0,6,0,1064,1064,2,1,2,2,1166,0,473,1639,0,0,1,0,3,1,3,6,6,0,6,6,1936,3,1,240,3,3,1,0,0,0,0,0,0,5,5,6,0,3,2008,1,1,115000
70,6,63,15576,2,3,1,1,1,1,1,7,3,3,1,4,6,7,1915,1976,2,2,16,11,4,0,3,3,1,2,3,4,6,0,6,0,840,840,2,1,2,1,840,840,0,1680,0,0,2,0,4,1,3,8,1,0,6,2,1960,3,1,308,3,3,1,0,0,160,0,0,0,5,5,6,0,3,2008,1,1,177000
60,6,109,14154,2,3,1,1,1,2,1,16,3,3,1,4,7,5,2006,2006,2,2,15,15,2,350,2,3,3,1,2,4,6,0,6,0,1063,1063,2,1,2,1,1071,1101,0,2172,0,0,2,1,3,1,2,9,1,1,2,2,2006,2,3,947,3,3,1,192,62,0,0,0,0,5,5,6,0,8,2007,4,6,280000
60,3,85,10800,2,3,1,1,1,1,1,22,3,3,1,4,8,5,2007,2008,2,2,15,15,5,100,2,3,3,1,3,4,1,789,6,0,245,1034,2,1,2,1,1050,1028,0,2078,1,0,2,1,3,1,1,8,1,1,2,2,2008,1,3,836,3,3,1,0,102,0,0,0,0,5,5,6,0,4,2008,4,6,339750
20,6,68,9571,2,3,1,1,1,1,1,8,3,3,1,1,5,3,1958,1958,2,2,3,3,4,0,3,4,2,3,4,4,6,0,6,0,1276,1276,2,3,2,2,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,6,2,1958,3,1,350,3,3,1,0,0,0,0,0,0,5,5,6,0,6,2009,5,2,60000
190,6,100,34650,2,3,1,2,1,1,1,9,3,3,2,1,5,5,1955,1955,4,2,16,16,4,0,3,3,2,3,3,3,4,1056,6,0,0,1056,2,3,1,1,1056,0,0,1056,1,0,1,0,3,1,3,5,1,0,6,2,1955,1,2,572,3,3,1,264,0,0,0,0,0,5,5,6,0,1,2006,1,1,145000
20,3,0,4403,2,3,3,1,1,1,1,22,3,3,1,1,7,5,2009,2009,2,2,9,9,5,432,1,3,3,1,3,2,1,578,6,0,892,1470,2,1,2,1,1478,0,0,1478,1,0,2,1,2,1,2,7,1,1,2,2,2009,1,2,484,3,3,1,0,144,0,0,0,0,5,5,6,0,6,2010,4,6,222000
30,8,56,8960,2,1,1,1,1,1,1,18,1,3,1,1,5,6,1927,1950,2,2,17,17,4,0,3,3,2,3,3,4,6,0,6,0,1008,1008,2,2,2,2,1028,0,0,1028,0,0,1,0,2,1,3,5,1,1,2,6,1927,3,2,360,3,3,1,0,0,130,0,0,0,5,5,6,0,3,2010,1,1,115000
60,6,59,11228,2,3,3,1,1,3,1,21,3,3,1,4,7,5,1993,1993,2,2,15,15,4,0,2,3,3,2,3,4,3,50,1,531,499,1080,2,1,2,1,1080,1017,0,2097,0,1,2,1,3,1,2,9,1,1,3,2,1993,3,3,678,3,3,1,196,187,0,0,0,0,5,5,6,0,12,2008,1,1,228000
20,6,73,8899,2,3,2,1,1,1,1,9,3,3,1,1,7,5,2007,2007,2,2,15,15,4,0,2,3,3,2,3,2,1,24,6,0,1316,1340,2,1,2,1,1340,0,0,1340,0,0,2,0,3,1,2,6,1,0,6,2,2007,1,2,396,3,3,1,100,30,0,0,0,0,5,5,6,0,8,2007,4,6,181134
60,6,74,7844,2,3,1,1,1,1,1,20,3,3,1,4,6,7,1978,1978,4,2,7,7,2,203,3,3,2,3,3,4,2,209,6,0,463,672,2,3,2,1,672,728,0,1400,0,0,1,1,3,1,3,6,1,1,3,2,1978,1,2,440,3,3,1,0,0,0,0,0,0,5,5,6,0,3,2006,1,1,149500
70,6,86,22420,2,3,2,1,1,1,1,7,2,3,1,4,6,6,1918,1950,4,2,16,14,4,0,3,3,1,2,3,4,3,1128,6,0,242,1370,3,3,1,2,1370,1254,0,2624,1,0,2,1,4,1,3,10,1,1,2,6,1918,3,3,864,3,3,3,0,0,0,0,0,0,5,5,6,0,11,2007,1,1,239000
50,6,60,8160,2,3,1,1,1,1,1,8,3,3,1,2,5,6,1940,1950,2,2,9,9,4,0,3,3,1,3,3,4,2,312,6,0,444,756,2,4,1,3,756,378,0,1134,1,0,1,1,3,1,3,7,1,0,6,6,1940,3,1,240,3,3,2,0,0,0,0,0,0,5,5,6,0,4,2007,1,3,126000
20,6,65,8450,2,3,1,1,1,1,1,13,3,3,1,1,5,6,1968,1968,2,2,15,15,4,0,3,3,2,3,3,4,3,775,6,0,281,1056,2,1,2,1,1056,0,0,1056,1,0,1,0,3,1,3,6,1,1,4,2,1968,3,1,304,3,3,1,0,85,184,0,0,0,5,5,6,0,7,2010,1,1,142000
90,8,78,7060,2,3,1,1,1,1,1,12,3,3,3,7,7,5,1997,1998,2,2,15,15,2,200,3,2,3,2,2,1,1,1309,6,0,35,1344,2,1,2,1,1344,0,0,1344,2,0,2,0,2,2,3,8,1,0,6,2,1997,1,4,784,3,3,1,0,0,0,0,0,0,5,5,6,0,11,2008,1,4,206300
20,6,0,16635,2,3,2,1,1,4,1,17,3,3,1,1,6,7,1977,2000,2,2,6,6,5,126,2,3,2,2,3,4,2,1246,6,0,356,1602,2,2,2,1,1602,0,0,1602,0,1,2,0,3,1,2,8,1,1,3,2,1977,1,2,529,3,3,1,240,0,0,0,0,0,5,5,6,0,6,2009,1,1,215000
20,6,100,21750,2,3,1,3,1,1,2,12,1,3,1,1,5,5,1954,1954,4,2,7,7,4,0,3,3,2,3,3,4,6,0,6,0,988,988,2,1,2,2,988,0,0,988,0,0,1,0,2,1,3,4,1,0,6,2,1954,2,2,520,3,3,3,0,0,0,0,0,0,5,5,6,0,2,2008,1,1,113000
60,6,80,9200,2,3,1,1,1,1,1,14,3,3,1,4,8,5,1998,1998,2,2,15,15,2,473,2,3,3,2,3,4,1,986,6,0,484,1470,2,2,2,1,1470,1160,0,2630,1,0,2,1,4,1,2,8,1,1,3,2,1998,1,3,696,3,3,1,0,66,0,0,0,0,5,5,6,0,6,2008,1,1,315000
20,6,72,9000,2,3,1,1,1,1,1,13,3,3,1,1,6,5,1956,1956,2,2,16,16,2,74,3,3,2,2,3,4,5,616,6,0,580,1196,2,2,2,2,1196,0,0,1196,1,0,1,0,2,1,3,6,1,1,2,2,1956,2,1,297,3,3,1,0,44,0,0,0,0,5,5,6,0,5,2008,1,1,139000
60,8,60,3378,2,1,1,3,1,1,1,18,3,3,1,4,7,8,1946,1992,2,2,7,7,4,0,3,2,2,3,3,4,6,0,6,0,651,651,2,2,2,1,707,682,0,1389,0,0,1,1,3,1,3,6,1,2,2,6,1947,3,1,240,3,3,2,0,0,126,0,0,0,5,5,6,0,9,2009,1,1,135000
80,6,0,12800,2,3,1,4,1,1,2,21,3,3,1,8,7,5,1989,1989,2,2,16,16,2,145,2,3,3,2,3,1,1,1518,6,0,0,1518,2,2,2,1,1644,0,0,1644,1,1,2,0,2,1,2,5,1,1,3,2,1989,1,2,569,3,3,1,80,0,0,0,396,0,5,5,6,0,8,2009,1,1,275000
20,6,77,8593,2,3,2,1,1,1,1,13,3,3,1,1,4,6,1957,1957,4,2,9,9,4,0,3,3,2,3,3,4,4,288,6,0,619,907,2,1,2,1,907,0,0,907,0,0,1,0,3,1,3,5,1,0,6,6,1964,3,1,352,3,3,1,0,0,0,0,0,0,5,5,6,0,7,2008,1,1,109008
20,6,64,6762,2,3,1,1,1,1,1,6,3,3,1,1,7,5,2007,2007,2,2,15,15,2,108,2,3,3,2,3,4,1,664,6,0,544,1208,2,1,2,1,1208,0,0,1208,1,0,2,0,2,1,2,6,1,0,6,2,2007,2,2,628,3,3,1,105,54,0,0,0,0,5,5,6,0,9,2007,4,6,195400
20,6,130,11457,2,3,2,1,1,2,1,24,3,3,1,1,6,5,1988,1988,2,2,7,7,4,0,3,3,2,2,3,3,1,1005,6,0,387,1392,2,3,2,1,1412,0,0,1412,1,0,2,0,3,1,2,6,1,1,3,2,1988,3,2,576,3,3,1,0,0,169,0,0,0,5,5,6,0,3,2009,1,1,175000
160,8,21,1680,2,3,1,1,1,1,1,3,3,3,5,4,6,5,1971,1971,2,2,7,7,2,232,3,3,2,3,3,4,2,387,6,0,96,483,2,3,2,1,483,504,0,987,0,0,1,1,2,1,3,4,1,0,6,6,1971,3,1,264,3,3,1,0,0,0,0,0,0,5,5,6,0,7,2008,5,2,85400
50,8,60,5586,2,3,2,2,1,1,1,18,2,3,1,2,6,7,1920,1998,2,2,9,9,4,0,3,3,1,3,3,4,6,0,6,0,901,901,2,2,2,1,1088,110,0,1198,0,0,1,0,4,1,3,7,1,0,6,7,0,4,0,0,6,6,3,0,98,0,0,0,0,5,2,6,0,9,2008,9,2,79900
